,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,fname,label
284,-396.45654,177.81242,61.770767,-1.5936567,10.279618,32.53388,19.742418,-3.8211055,-3.0224056,12.16245,13.458431,2.0178604,-1.1541889,6.6067367,9.752281,3.997897,0.8650685,5.0947886,7.8364115,3.919077,-0.12731057,1.1607249,3.7945526,3.0587466,1.1239474,1.3794717,2.2990794,1.3027501,-0.4636098,-0.8324707,-0.19838192,0.2819335,0.8033466,1.3257775,0.8918986,-0.14702088,-0.18198872,0.5581373,0.177071,-1.0437123,-0.6697563,1.2224549,1.4799373,-0.7221966,-2.1089313,-0.8389313,0.34986743,-0.880896,-2.2464156,-0.9443879,set_b/normal__146_1306778707532_D2.wav,normal
285,-432.45566,183.16173,63.351837,0.66257024,13.067872,33.4195,18.215939,-5.3798146,-2.4895327,14.074547,14.78736,2.452656,-0.8382345,6.6800833,8.990637,3.0065136,0.7954459,5.682117,7.861318,3.2518995,-0.4829242,1.5537379,4.3247547,3.256792,1.2167547,1.579426,2.4665647,1.3951594,-0.2816563,-0.5922201,-0.12184781,0.1829825,0.66491956,1.2000116,0.9877307,0.5020174,0.66037315,0.43995208,-1.2674971,-2.3872628,-0.43874383,2.392445,1.8229225,-1.3981957,-2.3605597,-0.13372219,0.88938284,-1.1359136,-2.3510075,-0.2163121,set_b/normal__146_1306778707532_D3.wav,normal
286,-401.0858,170.20691,67.912964,9.644231,15.139297,29.850775,15.947149,-5.0380616,-2.7894838,12.844442,15.229091,4.3201337,-0.26228026,5.803887,8.924171,3.8475237,0.36017808,3.8135085,6.8138375,3.6542335,-0.48637262,0.2841252,3.222021,3.2719932,1.4690977,1.5106496,2.8441281,2.345032,-0.03930004,-1.5880084,-1.0842175,0.25785813,1.0711869,0.9897598,0.34240752,-0.09533607,0.12523167,0.2344283,-0.6027365,-1.3859346,-0.5225013,1.0893183,0.83140373,-1.3966666,-2.6518176,-1.56704,-0.41767356,-1.0345147,-1.7133881,-0.51064914,set_b/normal__146_1306778707532_D4.wav,normal
287,-458.62476,171.20331,57.250317,0.297471,16.849915,39.313793,25.263222,3.1275008,6.479406,20.748318,17.340277,1.7977433,-2.3363156,5.685597,8.321514,2.2223268,-0.03275,5.050028,7.298538,2.3669977,-1.9886848,-0.62972,1.9053942,1.6276084,1.2945598,3.2364047,4.548353,2.69513,-0.34768397,-1.9704411,-2.1025,-1.1639444,0.8005292,2.272963,1.5776556,0.08767263,0.18654124,0.79383993,-0.5376905,-2.1561863,-0.4860213,2.9652817,3.0080938,-0.61084783,-2.5212736,-0.72372043,0.4575559,-1.4185133,-2.4214773,0.45564288,set_b/normal__147_1306523973811_A.wav,normal
288,-439.66095,150.51346,56.98568,6.503782,16.683804,34.804485,24.614258,6.0740323,7.2387457,18.972212,17.235266,3.407875,-2.955335,2.3624723,6.0055404,2.375689,0.124308504,3.8469164,6.453002,2.784527,-1.9624524,-1.9100319,0.65204936,1.0046018,-0.1334464,0.4289301,2.0937037,1.9600459,-0.1064484,-1.5991882,-1.0478659,0.8275652,2.5178845,2.8489397,1.7102032,0.35104796,-0.08836346,-0.2341207,-1.0555515,-1.3867705,0.48066944,3.053869,2.908885,0.058813497,-1.6851317,-0.72703975,-0.06769117,-1.7455984,-2.9127755,-0.6629436,set_b/normal__147_1306523973811_C.wav,normal
289,-456.21524,217.4869,54.58185,-22.630953,8.02408,42.75261,21.75645,-8.492882,0.38921085,22.702824,17.338167,-3.4553916,-6.0585556,5.860497,7.071279,-1.9385515,-2.1646466,6.114978,6.6984205,-1.0594271,-3.2011604,2.0315597,3.1873524,-1.522218,-2.145732,3.0681057,4.744471,0.060979337,-3.09189,-1.080177,0.7139277,-0.23648971,0.21651295,2.8896608,2.9290435,-0.3939035,-1.8297877,0.0033925893,0.49666217,-1.480295,-1.4025826,1.6142693,2.4998133,-0.33330417,-1.9459542,-0.07907259,0.9818037,-1.021045,-1.9425446,0.67889756,set_b/normal__148_1306768801551_C1.wav,normal
290,-412.69006,204.29366,59.65241,-14.288869,4.8674464,32.736546,17.39378,-5.928063,1.67752,19.62017,14.369567,-3.9049017,-6.7723746,3.703851,6.4936056,0.56331134,0.6755787,7.109151,7.3226366,0.82123923,-1.136716,3.135371,4.469571,0.9646438,0.16307002,3.687272,4.72062,1.3563018,-0.5454854,1.1415418,1.8820101,0.17592745,-0.08770836,1.7594353,1.6212946,-0.9710732,-1.6374199,0.3615107,0.7099412,-1.4676715,-1.827521,0.74777174,1.8123953,-0.33976644,-1.6241714,-0.023301449,0.80520594,-1.1051804,-2.0127,0.4215754,set_b/normal__148_1306768801551_D2.wav,normal
291,-373.06705,181.73207,52.197952,-14.569091,3.4729612,30.349628,17.729445,-3.6373749,3.027777,20.928528,18.19836,1.1929587,-4.0799646,3.468415,5.9250793,0.7075912,0.2708266,5.86216,6.3620415,0.077035405,-2.8449676,0.87941563,3.5001163,1.416881,0.11275809,2.1853836,2.8409734,-0.05695716,-1.8751214,-0.05509529,1.6885548,0.8425587,0.14597549,1.3739537,1.8666118,0.109957784,-1.2096922,-0.43762207,0.13142389,-0.9033881,-1.2766763,0.31572455,1.4335954,0.37206286,-0.766802,-0.10350566,0.74626964,0.06154846,-0.7991074,-0.26765114,set_b/normal__149_1306776016110_B.wav,normal
292,-410.83148,179.77817,37.806023,-24.945719,9.382864,43.907463,24.157896,-5.5487466,0.6819307,20.432295,16.619759,-0.3348095,-1.7980843,7.8359547,7.0380316,-1.7627281,-1.4720516,6.0388227,5.872336,-1.2121273,-2.3406496,2.6136131,2.908401,-1.3666427,-0.46404248,5.1857843,5.4243135,-0.6236931,-3.1958613,0.48342097,2.785508,0.74474853,0.22663787,3.175755,3.7146003,-0.22914886,-2.8516755,-1.1644931,0.4014249,-0.7613147,-0.96379095,1.5949557,2.7533982,0.21933448,-2.1218948,-1.386399,-0.28871354,-1.0514599,-1.2149488,0.8388378,set_b/normal__149_1306776016110_C1.wav,normal
293,-383.16245,193.55486,62.319157,-7.302419,5.111638,24.107494,6.7088056,-12.205051,0.006615749,19.177376,13.21344,-5.409302,-8.214979,1.8059844,3.549897,-3.537696,-4.4905295,1.1598749,1.409072,-4.0066085,-4.54591,0.43021864,1.6810093,-1.7565863,-1.8410945,2.2760322,2.930626,-1.2308143,-3.0455914,-0.23308948,1.4732138,-0.1315611,-0.42700142,2.0450172,2.7333581,0.3763448,-0.40408593,1.8051097,2.4290316,-0.16978858,-1.4616733,0.5651901,1.5595461,-0.85846007,-2.4974246,-0.38420403,1.7840686,0.5160878,-1.3523581,-0.33156958,set_b/normal__150_1306776340746_B.wav,normal
294,-363.34814,148.21565,44.321888,-6.872476,12.248021,37.69076,27.467808,6.1189485,5.72941,15.569304,11.8031025,0.17517754,0.2814162,9.37476,9.843768,0.8031795,-2.7376611,3.333343,7.7290516,4.5526466,0.6182717,0.9165086,1.6808164,0.5661815,1.3124986,4.731678,5.346428,1.0352333,-2.450028,-0.68992937,2.8718133,3.6322467,2.6921382,2.746314,2.5985205,0.42540845,-1.7292846,-1.2471801,0.4692602,0.69591117,-0.015104405,0.31155062,0.957914,0.035511956,-1.6033754,-1.6174622,-0.22761573,0.28162703,-0.5590605,-0.99318767,set_b/normal__150_1306776340746_C.wav,normal
295,-440.61078,237.56642,52.065166,-30.25273,9.34397,46.1705,17.383915,-15.835545,-1.9043249,21.803646,11.620946,-8.88964,-3.1877575,13.066978,8.439092,-7.0029745,-6.117365,5.250798,4.227554,-5.772983,-5.4347696,3.005794,2.7298777,-4.691226,-3.9744248,4.091241,5.1801834,-1.393625,-2.9705396,2.132542,3.227471,-1.3479819,-2.069017,2.679625,4.0280867,0.032218464,-1.2784189,2.1240404,2.7749865,-1.4404821,-3.178109,0.51700544,3.0416574,0.5481789,-1.9723305,-0.820446,0.38257226,-1.1076325,-1.9767616,-0.07801723,set_b/normal__151_1306779785624_A.wav,normal
296,-402.76666,198.43242,47.190357,-23.119446,9.029031,46.96712,30.698092,-0.15238246,2.4446785,20.599709,17.036549,-0.92661387,-4.2691574,5.813277,7.4878545,-0.7266818,-2.8662114,2.671536,3.4047081,-1.9941906,-3.1686587,0.9423215,1.4653649,-2.1323106,-1.4964011,3.7471058,4.956117,0.6215383,-1.2264601,2.112052,4.1999965,2.2776356,1.5501881,4.175963,5.185672,2.4956276,0.8987862,2.7067285,3.5477054,1.0662909,-0.6250757,0.9729396,2.0548258,0.0153511325,-1.5801611,0.011129569,1.3335987,-0.7884104,-3.234204,-2.1689217,set_b/normal__151_1306779785624_D.wav,normal
297,-359.51086,161.67294,50.986465,-4.7358546,11.801948,33.359325,19.418182,-1.0855182,3.5653157,17.75579,15.137849,2.8472369,1.4465715,8.001154,6.6206503,-1.3218439,-2.4190063,3.7333012,6.183611,2.9761708,1.5684474,2.9847348,1.5911107,-1.7552217,-0.6321757,3.9993575,4.4635625,-0.20107399,-2.7731087,-0.24759796,2.4639215,2.1565783,1.4177837,1.7336161,0.87784904,-1.1331152,-1.0060704,1.1812478,1.2789813,-1.2734922,-1.893595,1.0091593,2.9635477,1.0839335,-1.38281,-1.2145308,-0.28375044,-0.98269176,-1.585354,-0.073488936,set_b/normal__152_1306779561195_B1.wav,normal
298,-408.6189,192.26328,43.96312,-22.919167,9.545673,42.652252,23.155962,-3.457905,5.431191,23.280336,14.524794,-4.622553,-3.4303746,9.494792,8.647142,-2.1638684,-2.6485891,5.505809,6.001127,-0.31361908,-0.21943806,4.988602,3.358817,-3.44209,-3.165814,3.6938298,4.9621463,-0.9475319,-3.3679833,0.6795235,2.8085358,0.10996047,-0.7148189,2.2968018,2.7455819,-0.97049344,-2.3318348,0.5887337,1.5211954,-1.6526775,-2.6807077,1.1169703,3.6305873,1.0919253,-1.5713671,-0.3354801,1.089249,-0.7303733,-2.3383057,-0.4095009,set_b/normal__152_1306779561195_C1.wav,normal
299,-385.05783,179.4653,59.83326,-5.454162,4.9962697,26.549902,17.64167,3.0331378,10.12349,21.699598,13.47636,-3.0308535,-4.0244718,6.648506,8.928388,1.2213842,-1.9311507,2.875008,5.539217,2.5341115,0.4184382,1.294419,0.3773353,-2.451538,-1.8184286,2.1315563,3.1112094,-0.2751083,-2.6118646,-1.5006609,-0.5091154,-1.3793066,-1.4033489,0.14893368,0.30867106,-1.4544371,-1.9387044,-0.40467715,0.044422276,-1.4265748,-1.8007101,-0.15018213,0.5708604,-0.7057347,-1.1420833,0.37289438,0.91544825,-0.90116256,-2.0947857,-0.6472864,set_b/normal__152_1306779561195_D.wav,normal
300,-456.55795,211.51819,50.96817,-24.095491,7.2113185,42.356926,21.590265,-9.774401,-2.9422028,18.91365,15.891466,-2.032312,-4.172716,6.0352926,5.8065333,-3.4641826,-3.8417997,4.141293,5.262692,-1.3863479,-3.5116808,0.59574884,1.6052377,-1.5487418,-1.0980111,3.2665398,4.10293,0.6689802,-0.5915081,1.2442173,1.1486285,-0.84933126,-0.045132224,2.6729827,1.9971592,-1.3009064,-1.5723536,0.9294318,0.7652276,-1.8585737,-1.3222245,2.3807487,3.094743,-0.27734476,-1.8857241,0.27376422,1.2247659,-1.1248558,-2.0725226,0.84180576,set_b/normal__153_1306848820671_A.wav,normal
301,-381.13007,172.5257,60.979168,-0.2010168,10.897245,32.434406,20.061504,-3.6366954,-3.7030616,11.513757,13.498784,1.2083517,-4.4937344,1.7858688,5.8333187,1.2643676,-2.4037287,0.60323894,3.3747466,0.52313316,-2.9103,-1.7294834,0.8539103,0.3616935,-1.2109089,-0.20716956,1.90125,1.6150298,-0.6006461,-1.7766724,-1.1909591,-0.22480114,0.42562297,0.7397925,0.32667276,-0.6038275,-0.8537501,-0.23912072,-0.10080853,-0.7051402,-0.4201433,1.2175845,2.070015,0.7296775,-1.0478215,-1.2043045,-0.501545,-0.5867105,-0.90752655,-0.09886375,set_b/normal__153_1306848820671_B.wav,normal
302,-378.8385,163.56067,58.901165,0.77996254,10.84418,31.637836,20.57028,-2.1394565,-3.1250145,11.057023,13.497126,1.9340129,-4.1402082,1.6019804,6.209932,2.4048638,-1.7969893,0.014043843,2.6715477,0.7474609,-2.3106818,-1.7693386,0.3691253,0.38256153,-0.43655184,0.74121684,2.5441236,1.8985722,-0.64981824,-2.0522854,-1.3146576,0.056833513,0.7677113,0.6126737,-0.21089685,-0.99380195,-0.8069329,0.019345785,0.09271407,-0.6117569,-0.4248419,1.0064927,1.6339873,0.29222494,-1.1897559,-0.9532982,-0.08384874,-0.4161377,-1.1926789,-0.53753793,set_b/normal__153_1306848820671_B1.wav,normal
303,-452.06454,192.60968,47.136497,-19.402147,12.420981,45.468918,23.822687,-8.314769,-3.3774884,16.903141,13.743268,-3.7965758,-5.730781,5.2858367,6.616432,-1.6855015,-2.3421369,4.942787,5.519945,-1.7156049,-4.0602484,0.76613253,2.4667013,-1.4055171,-2.208171,2.4492452,4.7428756,1.4296858,-1.3923367,-0.19683136,1.1928815,0.606215,0.91217273,2.6326485,2.369142,0.1208597,-0.16980462,1.5581516,1.1912186,-1.1966822,-0.8939895,2.401132,3.2947426,0.1646009,-2.0275931,-0.60637873,0.7508676,-0.4449254,-1.1142836,0.88618624,set_b/normal__153_1306848820671_D1.wav,normal
304,-437.0993,191.6691,61.82609,-6.6756845,9.493683,35.639435,22.715479,-0.116756245,3.624238,18.792595,15.415828,-0.070051715,-3.273713,5.2190013,6.89311,-0.21681331,-2.2370741,3.3423233,5.2876625,0.4166056,-2.2081149,1.2184201,3.8756938,1.9513144,0.29653752,2.0565321,3.454499,1.7086473,-0.4088923,-0.44990933,0.15239862,0.27969953,1.0053425,2.0166364,1.4482081,-0.015712785,0.12760296,1.2668658,0.66406816,-0.84807473,0.115324944,2.784581,2.7382455,-0.32780966,-1.7402095,0.017615138,0.8303023,-1.3101212,-2.5144782,-0.09176391,set_b/normal__154_1306935608852_A1.wav,normal
305,-387.21,168.64484,63.36617,4.4529676,13.2191925,32.945942,22.96678,3.392221,4.027215,15.738881,14.270142,1.8978026,-1.8777555,5.2019897,8.447128,3.328989,0.15741317,3.6309488,6.1131783,2.9292576,-0.2603726,1.1514304,3.3124647,2.1705034,0.38012788,1.3456076,2.9731486,1.9606571,-0.44903678,-1.1132085,0.04920756,1.1027069,1.4489195,1.4653978,0.96946734,0.085428335,-0.24703312,0.006129837,-0.24884413,-0.8413403,-0.18450908,1.5430973,1.8827716,0.070945285,-1.3723862,-0.7098098,0.2683003,-0.30861908,-1.0136524,0.08416296,set_b/normal__154_1306935608852_B.wav,normal
306,-390.0032,166.56961,63.28974,4.9456224,12.702532,32.298347,23.921417,5.379344,5.0698557,15.463344,13.919351,2.0175517,-2.0546768,4.3279834,7.6873527,3.347777,0.48084688,3.6649127,6.111718,3.2626436,0.015428015,0.8739553,2.897166,2.4157903,1.2255507,2.0130553,3.1661818,2.0992556,-0.15296684,-0.98939383,-0.09293661,1.1823099,2.0086465,1.98318,0.8590237,-0.4464099,-0.5418197,0.09910834,-0.22310247,-1.1623924,-0.58821523,1.4058955,2.056371,0.47711182,-0.74764305,-0.019917862,0.63716984,-0.49872494,-1.5333158,-0.32545677,set_b/normal__154_1306935608852_B1.wav,normal
307,-425.28946,171.67903,58.20826,-3.454013,5.773274,25.920399,16.765865,0.7451961,6.540109,20.726812,17.43403,2.3644657,-1.876598,5.91963,8.978057,3.2620115,0.5320819,4.9609323,7.435749,3.373173,-0.36776772,1.2305026,3.7619686,2.69035,0.62223655,1.1571543,2.6631968,2.1515129,0.23142812,-0.91698194,-0.8528139,-0.062521376,1.1062481,1.5068469,0.12267833,-1.6368904,-1.5829033,-0.4823762,-0.72067446,-1.6639969,-0.5628188,1.9704188,2.1784608,-0.49018252,-2.1415854,-0.88486934,0.3005369,-0.78557646,-1.7363757,-0.27583292,set_b/normal__154_1306935608852_D.wav,normal
308,-390.5222,161.05472,54.390755,-3.934312,7.376414,29.919718,21.776834,3.1863382,5.0064225,18.33455,17.523127,3.778619,-2.2383864,3.8921018,7.8746085,3.427457,-0.37153682,2.2263064,5.0430465,2.9090917,-0.04538393,0.61232597,2.2640488,1.5573772,0.5613596,1.978221,3.7467744,2.8085904,0.3455688,-0.55445117,0.3775489,1.3121678,1.5483862,1.5116346,1.2251195,0.6627787,0.30797046,0.20866129,-0.13009481,-0.2883152,0.76728517,2.354153,2.3220038,0.44239238,-0.87464744,-0.32313257,0.36859608,-0.28860402,-0.90085304,0.122596264,set_b/normal__155_1306935902813_B1.wav,normal
309,-434.47778,160.32071,57.210552,0.898044,10.795703,31.554718,23.69658,5.8769183,6.770657,17.874752,15.968093,3.4573317,-0.34610084,6.88497,10.101407,4.297918,0.15555829,3.2274685,5.826141,2.278194,-1.7508011,-0.10529737,3.9888496,4.5325785,2.1526895,1.3455969,2.7178204,3.2189689,1.7176508,0.16566695,0.27466223,1.6472335,2.7686355,2.5331273,1.2443246,0.36755973,0.53426725,0.5167136,-0.477921,-0.76798564,1.2020707,3.3728747,2.5156963,-0.43922535,-1.4171133,0.357134,1.2598023,-0.35911164,-1.3147196,0.6878729,set_b/normal__158_1306947254705_B2.wav,normal
310,-404.23834,174.00047,60.48982,-3.5955195,4.5371366,28.322203,23.988308,8.134104,8.925079,18.198061,13.889067,0.03595646,-3.6336248,4.057613,7.309448,1.5015045,-2.3773596,0.9082528,3.6082475,0.61123234,-2.4991343,-0.70503527,2.28264,1.7563616,-0.32110918,-0.13244943,1.4147786,1.3804812,-0.023284832,-0.66882956,-0.17532876,0.41492823,0.5812273,0.19639905,-0.75847256,-1.4307021,-0.9293227,-0.18405785,-0.7029749,-1.5866009,-0.70478135,1.1902642,1.0867466,-1.0989718,-1.9094101,-0.0728133,1.2269852,-0.22466591,-1.8862735,-0.9187452,set_b/normal__159_1307018640315_A.wav,normal
311,-360.17874,163.24829,64.556335,6.0029197,10.112444,28.36116,22.618769,7.241522,7.5410395,16.798529,14.548041,2.3928645,-2.4617221,3.2244244,7.1375146,3.9660163,1.2769535,3.5669684,5.287282,2.166116,-1.6618495,-1.5134512,0.8567059,1.8573927,1.7753818,2.334323,2.7838962,1.6858513,-0.16583781,-1.0884904,-0.8742919,-0.22835904,0.49307358,0.9213518,0.5704711,-0.23425919,-0.696897,-0.9611722,-1.589927,-1.8468074,-0.594673,1.1881032,1.2379167,-0.42789802,-1.3573045,-0.5850834,0.01999144,-0.7270457,-1.239654,-0.1576765,set_b/normal__159_1307018640315_B1.wav,normal
312,-359.29013,156.94733,64.70405,9.671756,12.402748,27.816078,21.365519,7.00956,7.765577,16.53101,14.027148,2.0342464,-3.0317326,2.1655574,6.1977334,3.8521023,1.9084096,4.3732505,5.8042145,2.091602,-2.4505086,-2.7399626,-0.31064388,0.959169,1.1186274,2.1916142,3.5855954,3.1072779,0.66327554,-1.648644,-2.1525807,-0.8662437,0.9467968,1.7047781,0.8594669,-0.3930644,-0.69171464,-0.49639,-1.0162668,-1.6682918,-0.84368926,0.9142455,1.1653904,-0.5316053,-1.708126,-0.92503816,0.069820926,-0.40847787,-1.1107678,-0.29568866,set_b/normal__159_1307018640315_B2.wav,normal
313,-371.70844,150.32875,64.64307,13.230461,15.94266,30.718035,23.6573,7.099271,4.709845,12.309276,11.556939,2.120672,-1.6341319,3.3655844,6.0549707,1.6682702,-1.7631849,1.0998061,4.4447603,2.509327,-1.061916,-0.58824784,2.3081589,2.706751,0.7910989,0.35453326,1.7787107,1.9182732,-0.13668014,-1.6804526,-0.8368884,0.9568879,1.5520412,0.8716254,0.23514313,0.28152436,0.41503364,-0.13018402,-1.0920703,-1.2523224,-0.04134492,1.2654744,0.9597907,-0.61333615,-1.4257095,-0.8218324,-0.38989198,-1.0509971,-1.2985862,0.15886205,set_b/normal__159_1307018640315_C1.wav,normal
314,-441.92575,186.18263,51.819904,-16.383574,3.5306773,31.146976,17.45216,-2.7810066,8.1088915,28.47444,23.030684,1.2717502,-5.7668905,3.1344986,6.3488417,-0.20002614,-1.7932996,4.7540755,7.234929,1.8390411,-1.656607,1.1676441,3.371268,1.2723415,0.052456904,2.2582345,3.1736445,0.5501959,-1.3553998,-0.1873931,0.84363073,0.04864229,0.14538886,1.894115,2.0414782,-0.27893692,-1.6388419,-0.66626745,-0.097479984,-0.83427954,-0.18613914,2.1326165,2.4655783,-0.13438551,-1.7223958,-0.40696388,0.43015546,-1.2300316,-2.025753,0.4861953,set_b/normal__167_1307111318050_A.wav,normal
315,-455.48782,199.5401,44.57401,-27.288923,4.9488864,41.124325,23.66876,-3.2291667,6.7076216,28.736382,22.957119,1.2857109,-2.9409862,7.7609105,8.95388,0.28241733,0.117170036,8.793085,10.176779,2.280522,-1.5182956,2.1289022,3.314894,-0.63374484,-1.5088032,2.7406242,4.49782,1.2312992,-0.81902677,0.87295973,1.630066,0.042400416,0.45149183,3.2813263,3.4118252,0.0028038635,-1.7037398,-0.04822476,0.7013712,-0.69840646,-0.16212296,3.006886,3.8257444,0.6632305,-1.618278,-0.44998106,0.3207589,-1.5566297,-2.153727,1.0340623,set_b/normal__167_1307111318050_C.wav,normal
316,-407.7403,187.31393,56.09645,-19.413258,-10.810463,15.313521,9.873404,-5.0949802,2.9690948,20.887547,19.89949,4.3033357,-2.1152482,2.9578838,3.0569746,-4.615672,-6.5169134,1.15892,6.4690847,2.8790324,-1.6921782,-0.46268076,2.0299518,0.33034453,-2.5174947,-1.7902248,0.6049392,0.2701776,-2.44177,-3.8876133,-2.4578853,0.63016367,3.2922652,3.5436091,0.88783705,-2.385098,-3.604088,-3.2502217,-3.2272224,-2.604012,0.6699873,4.443495,4.0694084,-0.12564349,-2.6030383,-1.1201334,0.19476536,-1.5223489,-2.9330666,-0.7946469,set_b/normal__168_1307970069434_A.wav,normal
317,-404.40067,181.35483,58.250137,-13.927352,-7.436281,16.926546,12.567508,-1.7361877,4.496636,20.654884,20.222275,5.7200136,-1.271177,2.6629863,3.051393,-3.538506,-5.3724966,1.5333121,6.675843,3.5547025,-0.97072554,-0.09328492,2.5366771,1.305943,-1.6998912,-1.6462302,0.5986507,0.7279512,-1.8680185,-3.8042245,-2.665982,0.677883,3.5246198,3.5665166,0.8299616,-2.098624,-3.0396059,-2.839385,-3.0836835,-2.5716472,0.54625237,4.1201143,3.9388504,0.3313493,-1.8806428,-0.80807877,0.06905957,-1.4537724,-2.3473246,-0.03775378,set_b/normal__168_1307970069434_A2.wav,normal
318,-414.57758,208.34299,47.893867,-26.224771,4.898835,37.867275,16.426094,-10.72059,2.593529,27.10066,21.41355,-0.1056511,-3.423232,6.8358946,6.207962,-2.866061,-1.731944,7.0685945,7.0109057,-0.649019,-1.5913002,3.8982058,3.7239873,-1.8087085,-1.6845685,3.8705156,4.056577,-1.9759629,-4.20484,-0.454019,1.1708069,-1.3115768,-0.91549325,3.5240145,4.451886,-0.2629179,-3.403378,-1.4224634,0.45512545,-0.7863683,-0.8610163,2.3413403,4.081047,1.610353,-0.96624595,-0.58353925,-0.1193882,-1.654985,-2.1659274,0.14716882,set_b/normal__169_1307970398039_C.wav,normal
319,-408.77725,203.75285,57.166954,-13.376452,10.923069,37.095684,14.174216,-13.802825,-4.0419807,18.131824,14.874534,-2.2809,-3.289924,7.3130336,6.3733497,-4.142553,-5.0164094,3.964621,6.5924196,0.2721457,-2.8269563,0.39672554,1.453489,-1.1745092,-0.2788633,4.2465425,4.537183,-0.22000049,-2.3402295,0.36996108,1.9627477,0.30033574,-0.12265728,1.7206604,1.3370847,-1.8116001,-2.6311855,0.107355155,1.5969495,0.03530703,-0.6414399,1.1051022,1.6397251,-0.3518169,-1.2349882,0.345261,0.79305613,-1.3140609,-2.2427073,-0.13178487,set_b/normal__170_1307970562729_A.wav,normal
320,-325.2641,162.67474,52.631073,-6.0475726,7.572282,31.660942,22.946524,2.8923886,2.6580105,13.215436,11.468012,1.061935,-0.11486888,7.0125422,7.876122,1.3365076,-0.96490663,3.3919826,5.313949,1.728316,-0.5340197,1.5612164,2.900068,0.919478,-0.22257428,1.6609792,2.8562577,1.0035971,-1.025077,-0.85548174,-0.117059514,-0.17917454,0.21211052,1.223851,0.81475943,-1.0040363,-1.3774889,0.33628052,1.176052,-0.10342489,-0.7669595,0.8514476,2.2717688,1.2867212,-0.33851326,-0.3112246,0.34755105,-0.19159566,-1.0044742,-0.39288613,set_b/normal__170_1307970562729_B.wav,normal
321,-343.7423,165.99701,53.213665,-6.7130227,7.7163386,32.293354,22.64946,2.1098537,3.2738376,15.743225,14.427168,3.2849782,1.7573649,8.930987,8.989245,0.8511559,-2.0941534,3.400322,6.76751,3.1679385,-0.44219568,0.36236268,1.2967856,-0.27835962,-0.59559125,1.900159,2.792327,-0.13213798,-2.7747316,-1.9290065,0.0010677613,0.3156997,0.19462696,0.8592489,0.8218398,-0.41377565,-0.63343376,0.70096123,0.86041343,-1.0175576,-1.7188863,0.48885927,2.4385283,1.2638562,-0.93922615,-1.0444697,0.018041959,-0.19174781,-0.95272887,-0.22964545,set_b/normal__170_1307970562729_C.wav,normal
322,-399.104,207.2979,43.403515,-32.947044,1.0233119,39.40716,21.454138,-6.3002973,3.6550844,25.370287,19.778154,0.7956509,0.004612366,10.533439,7.526505,-5.011566,-5.9311867,3.6132183,5.9560866,-0.1835791,-1.6557726,2.5175068,2.0055645,-2.7282016,-1.7475036,4.126995,4.3231845,-1.9333982,-4.6918216,-1.1613852,1.2771126,-0.12504256,-0.13185807,2.3647716,2.0644262,-1.5944449,-2.7821865,-0.23123966,0.87709093,-0.6954028,-0.23319407,3.0157425,3.8048403,0.7609195,-1.0132719,0.5220707,1.0616144,-1.1855367,-1.8632177,1.1122733,set_b/normal__172_1307971284351_B.wav,normal
323,-406.25156,214.62128,45.088352,-32.729378,1.2774409,38.093204,18.460442,-8.075033,4.776752,27.295872,19.847055,-0.5556457,-0.92476684,9.880122,5.867352,-7.2130647,-6.952356,4.0910707,6.7214327,0.20347281,-1.3704271,2.6908498,1.7942914,-2.9554257,-1.4509646,4.610088,4.2906666,-2.352223,-4.8847084,-1.1564287,1.1243818,-0.124808595,0.5010041,3.147917,2.122982,-2.0522478,-2.7346323,0.5613936,1.6870738,-0.29612938,-0.07057253,2.8527803,2.9770832,-0.35721284,-1.4672843,0.94238067,1.5576254,-1.1338866,-1.8236581,1.6192065,set_b/normal__172_1307971284351_B1.wav,normal
324,-317.3558,184.25215,60.39389,-6.5633564,4.5882564,26.494564,15.69942,-1.3430607,6.1886168,21.903631,18.181602,2.7675915,-0.74514335,6.593863,7.1090455,-0.7256919,-3.6481545,1.010573,3.556138,1.2441759,0.7335335,3.1682832,2.5522633,-1.4941304,-2.6995022,-0.051854685,0.7802876,-1.5266548,-1.9999833,0.60463583,1.603527,-0.34480035,-0.83368015,1.5480977,2.43986,0.029785829,-1.5475606,0.068850696,1.414017,0.029244214,-1.1570148,0.17772631,1.2588518,-0.35469908,-2.0049784,-0.8224835,1.0182654,0.3152781,-1.5469482,-1.4068232,set_b/normal__173_1307973611151_B.wav,normal
